date,pounds_in_a_rupiah,rupiahs_in_a_pound,year,month,day
2022-12-01,5.301e-05,18864.365214110545,2022,12,1
2022-12-02,5.287e-05,18914.318138831095,2022,12,2
2022-12-05,5.284e-05,18925.056775170324,2022,12,5
2022-12-06,5.276e-05,18953.752843062925,2022,12,6
2022-12-07,5.247e-05,19058.50962454736,2022,12,7
2022-12-08,5.242e-05,19076.68828691339,2022,12,8
2022-12-09,5.228e-05,19127.773527161437,2022,12,9
2022-12-12,5.202e-05,19223.37562475971,2022,12,12
2022-12-13,5.196e-05,19245.57351809084,2022,12,13
2022-12-14,5.177e-05,19316.206297083252,2022,12,14
2022-12-15,5.25e-05,19047.619047619046,2022,12,15
2022-12-16,5.273e-05,18964.536317087048,2022,12,16
2022-12-19,5.288e-05,18910.741301059003,2022,12,19
2022-12-20,5.274e-05,18960.940462646948,2022,12,20
2022-12-21,5.326e-05,18775.816748028537,2022,12,21
2022-12-22,5.334e-05,18747.656542932134,2022,12,22
2022-12-23,5.321e-05,18793.459875963166,2022,12,23
2022-12-26,5.306e-05,18846.588767433095,2022,12,26
2022-12-27,5.323e-05,18786.398647379297,2022,12,27
2022-12-28,5.27e-05,18975.332068311196,2022,12,28
2022-12-29,5.308e-05,18839.487565938205,2022,12,29
2022-12-30,5.321e-05,18793.459875963166,2022,12,30
2023-01-02,5.336e-05,18740.629685157423,2023,1,2
2023-01-03,5.358e-05,18663.68047779022,2023,1,3
2023-01-04,5.321e-05,18793.459875963166,2023,1,4
2023-01-05,5.369e-05,18625.442354255913,2023,1,5
2023-01-06,5.298e-05,18875.04718761797,2023,1,6
2023-01-09,5.264e-05,18996.96048632219,2023,1,9
2023-01-10,5.299e-05,18871.48518588413,2023,1,10
2023-01-11,5.334e-05,18747.656542932134,2023,1,11
2023-01-12,5.383e-05,18577.001671930153,2023,1,12
2023-01-13,5.409e-05,18487.705675725643,2023,1,13
2023-01-16,5.418e-05,18456.99520118125,2023,1,16
2023-01-17,5.362e-05,18649.75755315181,2023,1,17
2023-01-18,5.35e-05,18691.58878504673,2023,1,18
2023-01-19,5.327e-05,18772.292096865025,2023,1,19
2023-01-20,5.359e-05,18660.19779809666,2023,1,20
2023-01-23,5.376e-05,18601.190476190477,2023,1,23
2023-01-24,5.422e-05,18443.378827001106,2023,1,24
2023-01-25,5.397e-05,18528.81230313137,2023,1,25
2023-01-26,5.389e-05,18556.318426424197,2023,1,26
2023-01-27,5.395e-05,18535.681186283597,2023,1,27
2023-01-30,5.392e-05,18545.9940652819,2023,1,30
2023-01-31,5.412e-05,18477.457501847748,2023,1,31
2023-02-01,5.425e-05,18433.179723502304,2023,2,1
2023-02-02,5.488e-05,18221.574344023324,2023,2,2
2023-02-03,5.496e-05,18195.050946142648,2023,2,3
2023-02-06,5.474e-05,18268.17683595177,2023,2,6
2023-02-07,5.478e-05,18254.837531945966,2023,2,7
2023-02-08,5.474e-05,18268.17683595177,2023,2,8
2023-02-09,5.447e-05,18358.72957591335,2023,2,9
2023-02-10,5.458e-05,18321.729571271528,2023,2,10
2023-02-13,5.414e-05,18470.63169560399,2023,2,13
2023-02-14,5.408e-05,18491.12426035503,2023,2,14
2023-02-15,5.465e-05,18298.26166514181,2023,2,15
2023-02-16,5.514e-05,18135.654697134567,2023,2,16
2023-02-17,5.474e-05,18268.17683595177,2023,2,17
2023-02-20,5.475e-05,18264.8401826484,2023,2,20
2023-02-21,5.418e-05,18456.99520118125,2023,2,21
2023-02-22,5.461e-05,18311.664530305803,2023,2,22
2023-02-23,5.47e-05,18281.535648994515,2023,2,23
2023-02-24,5.484e-05,18234.865061998542,2023,2,24
2023-02-27,5.447e-05,18358.72957591335,2023,2,27
2023-02-28,5.452e-05,18341.89288334556,2023,2,28
2023-03-01,5.452e-05,18341.89288334556,2023,3,1
2023-03-02,5.461e-05,18311.664530305803,2023,3,2
2023-03-03,5.438e-05,18389.113644722325,2023,3,3
2023-03-06,5.417e-05,18460.40243677312,2023,3,6
2023-03-07,5.479e-05,18251.50574922431,2023,3,7
2023-03-08,5.463e-05,18304.960644334617,2023,3,8
2023-03-09,5.415e-05,18467.220683287163,2023,3,9
2023-03-10,5.361e-05,18653.236336504386,2023,3,10
2023-03-13,5.325e-05,18779.342723004695,2023,3,13
2023-03-14,5.347e-05,18702.075930428276,2023,3,14
2023-03-15,5.365e-05,18639.32898415657,2023,3,15
2023-03-16,5.352e-05,18684.603886397606,2023,3,16
2023-03-17,5.339e-05,18730.099269526127,2023,3,17
2023-03-20,5.308e-05,18839.487565938205,2023,3,20
2023-03-21,5.349e-05,18695.083193120212,2023,3,21
2023-03-22,5.344e-05,18712.5748502994,2023,3,22
2023-03-23,5.396e-05,18532.24610822832,2023,3,23
2023-03-24,5.393e-05,18542.555164101614,2023,3,24
2023-03-27,5.388e-05,18559.762435040833,2023,3,27
2023-03-28,5.381e-05,18583.90633711206,2023,3,28
2023-03-29,5.4e-05,18518.51851851852,2023,3,29
2023-03-30,5.374e-05,18608.113137327877,2023,3,30
2023-03-31,5.412e-05,18477.457501847748,2023,3,31
2023-04-03,5.396e-05,18532.24610822832,2023,4,3
2023-04-04,5.348e-05,18698.57890800299,2023,4,4
2023-04-05,5.364e-05,18642.803877703205,2023,4,5
2023-04-06,5.384e-05,18573.551263001485,2023,4,6
2023-04-07,5.388e-05,18559.762435040833,2023,4,7
2023-04-10,5.401e-05,18515.08979818552,2023,4,10
2023-04-11,5.395e-05,18535.681186283597,2023,4,11
2023-04-12,5.399e-05,18521.948508983143,2023,4,12
2023-04-13,5.423e-05,18439.977872026553,2023,4,13
2023-04-14,5.445e-05,18365.472910927456,2023,4,14
2023-04-17,5.442e-05,18375.597206909224,2023,4,17
2023-04-18,5.405e-05,18501.387604070307,2023,4,18
2023-04-19,5.361e-05,18653.236336504386,2023,4,19
2023-04-20,5.374e-05,18608.113137327877,2023,4,20
2023-04-21,5.384e-05,18573.551263001485,2023,4,21
2023-04-24,5.361e-05,18653.236336504386,2023,4,24
2023-04-25,5.391e-05,18549.43424225561,2023,4,25
2023-04-26,5.404e-05,18504.811250925242,2023,4,26
2023-04-27,5.447e-05,18358.72957591335,2023,4,27
2023-04-28,5.422e-05,18443.378827001106,2023,4,28
2023-05-01,5.454e-05,18335.166850018333,2023,5,1
2023-05-02,5.438e-05,18389.113644722325,2023,5,2
2023-05-03,5.418e-05,18456.99520118125,2023,5,3
2023-05-04,5.41e-05,18484.288354898337,2023,5,4
2023-05-05,5.392e-05,18545.9940652819,2023,5,5
2023-05-08,5.375e-05,18604.6511627907,2023,5,8
2023-05-09,5.361e-05,18653.236336504386,2023,5,9
2023-05-10,5.388e-05,18559.762435040833,2023,5,10
2023-05-11,5.409e-05,18487.705675725643,2023,5,11
2023-05-12,5.412e-05,18477.457501847748,2023,5,12
2023-05-15,5.396e-05,18532.24610822832,2023,5,15
2023-05-16,5.384e-05,18573.551263001485,2023,5,16
2023-05-17,5.391e-05,18549.43424225561,2023,5,17
2023-05-18,5.399e-05,18521.948508983143,2023,5,18
2023-05-19,5.379e-05,18590.81613682841,2023,5,19
2023-05-22,5.399e-05,18521.948508983143,2023,5,22
2023-05-23,5.402e-05,18511.662347278787,2023,5,23
2023-05-24,5.413e-05,18474.043968224643,2023,5,24
2023-05-25,5.422e-05,18443.378827001106,2023,5,25
2023-05-26,5.397e-05,18528.81230313137,2023,5,26
2023-05-29,5.409e-05,18487.705675725643,2023,5,29
2023-05-30,5.379e-05,18590.81613682841,2023,5,30
2023-05-31,5.362e-05,18649.75755315181,2023,5,31
2023-06-01,5.356e-05,18670.649738610904,2023,6,1
2023-06-02,5.39e-05,18552.875695732837,2023,6,2
2023-06-05,5.414e-05,18470.63169560399,2023,6,5
2023-06-06,5.413e-05,18474.043968224643,2023,6,6
2023-06-07,5.399e-05,18521.948508983143,2023,6,7
2023-06-08,5.364e-05,18642.803877703205,2023,6,8
2023-06-09,5.345e-05,18709.073900841908,2023,6,9
2023-06-12,5.375e-05,18604.6511627907,2023,6,12
2023-06-13,5.333e-05,18751.171948246767,2023,6,13
2023-06-14,5.298e-05,18875.04718761797,2023,6,14
2023-06-15,5.248e-05,19054.878048780487,2023,6,15
2023-06-16,5.212e-05,19186.49270913277,2023,6,16
2023-06-19,5.202e-05,19223.37562475971,2023,6,19
2023-06-20,5.218e-05,19164.430816404754,2023,6,20
2023-06-21,5.241e-05,19080.328181644723,2023,6,21
2023-06-22,5.253e-05,19036.740909956214,2023,6,22
2023-06-23,5.228e-05,19127.773527161437,2023,6,23
2023-06-26,5.229e-05,19124.115509657677,2023,6,26
2023-06-27,5.233e-05,19109.49742021785,2023,6,27
2023-06-28,5.279e-05,18942.981625307824,2023,6,28
2023-06-29,5.264e-05,18996.96048632219,2023,6,29
2023-06-30,5.233e-05,19109.49742021785,2023,6,30
2023-07-03,5.231e-05,19116.803670426307,2023,7,3
2023-07-04,5.237e-05,19094.901661256445,2023,7,4
2023-07-05,5.22e-05,19157.088122605364,2023,7,5
2023-07-06,5.172e-05,19334.880123743234,2023,7,6
2023-07-07,5.137e-05,19466.614755693987,2023,7,7
2023-07-10,5.12e-05,19531.25,2023,7,10
2023-07-11,5.107e-05,19580.96729978461,2023,7,11
2023-07-12,5.155e-05,19398.642095053347,2023,7,12
2023-07-13,5.091e-05,19642.506383814576,2023,7,13
2023-07-14,5.092e-05,19638.648860958365,2023,7,14
2023-07-17,5.109e-05,19573.302016050107,2023,7,17
2023-07-18,5.116e-05,19546.520719311964,2023,7,18
2023-07-19,5.151e-05,19413.70607649,2023,7,19
2023-07-20,5.16e-05,19379.84496124031,2023,7,20
2023-07-21,5.171e-05,19338.61922258751,2023,7,21
2023-07-24,5.192e-05,19260.40061633282,2023,7,24
2023-07-25,5.161e-05,19376.089905057157,2023,7,25
2023-07-26,5.149e-05,19421.246844047386,2023,7,26
2023-07-27,5.174e-05,19327.40626207963,2023,7,27
2023-07-28,5.153e-05,19406.17116242965,2023,7,28
2023-07-31,5.158e-05,19387.35944164405,2023,7,31
2023-08-01,5.171e-05,19338.61922258751,2023,8,1
2023-08-02,5.165e-05,19361.08422071636,2023,8,2
2023-08-03,5.193e-05,19256.69170036588,2023,8,3
2023-08-04,5.177e-05,19316.206297083252,2023,8,4
2023-08-07,5.138e-05,19462.82600233554,2023,8,7
2023-08-08,5.158e-05,19387.35944164405,2023,8,8
2023-08-09,5.168e-05,19349.84520123839,2023,8,9
2023-08-10,5.169e-05,19346.10176049526,2023,8,10
2023-08-11,5.141e-05,19451.468585878236,2023,8,11
2023-08-14,5.143e-05,19443.90433599067,2023,8,14
2023-08-15,5.14e-05,19455.252918287937,2023,8,15
2023-08-16,5.111e-05,19565.642731363725,2023,8,16
2023-08-17,5.114e-05,19554.165037152914,2023,8,17
2023-08-18,5.126e-05,19508.388607101053,2023,8,18
2023-08-21,5.115e-05,19550.34213098729,2023,8,21
2023-08-22,5.126e-05,19508.388607101053,2023,8,22
2023-08-23,5.136e-05,19470.404984423676,2023,8,23
2023-08-24,5.206e-05,19208.60545524395,2023,8,24
2023-08-25,5.196e-05,19245.57351809084,2023,8,25
2023-08-28,5.203e-05,19219.680953296174,2023,8,28
2023-08-29,5.201e-05,19227.071716977505,2023,8,29
2023-08-30,5.164e-05,19364.833462432223,2023,8,30
2023-08-31,5.182e-05,19297.568506368196,2023,8,31
2023-09-01,5.207e-05,19204.916458613403,2023,9,1
2023-09-04,5.199e-05,19234.468166955183,2023,9,4
2023-09-05,5.194e-05,19252.984212552947,2023,9,5
2023-09-06,5.214e-05,19179.133103183736,2023,9,6
2023-09-07,5.219e-05,19160.758766047136,2023,9,7
2023-09-08,5.216e-05,19171.779141104293,2023,9,8
2023-09-11,5.208e-05,19201.22887864823,2023,9,11
2023-09-12,5.212e-05,19186.49270913277,2023,9,12
2023-09-13,5.212e-05,19186.49270913277,2023,9,13
2023-09-14,5.232e-05,19113.149847094803,2023,9,14
2023-09-15,5.254e-05,19033.11762466692,2023,9,15
2023-09-18,5.253e-05,19036.740909956214,2023,9,18
2023-09-19,5.246e-05,19062.142584826535,2023,9,19
2023-09-20,5.275e-05,18957.34597156398,2023,9,20
2023-09-21,5.279e-05,18942.981625307824,2023,9,21
2023-09-22,5.32e-05,18796.992481203008,2023,9,22
2023-09-25,5.313e-05,18821.757952192733,2023,9,25
2023-09-26,5.311e-05,18828.845791752967,2023,9,26
2023-09-27,5.292e-05,18896.447467876038,2023,9,27
2023-09-28,5.294e-05,18889.308651303363,2023,9,28
2023-09-29,5.29e-05,18903.59168241966,2023,9,29
2023-10-02,5.323e-05,18786.398647379297,2023,10,2
2023-10-03,5.301e-05,18864.365214110545,2023,10,3
2023-10-04,5.282e-05,18932.222642938283,2023,10,4
2023-10-05,5.246e-05,19062.142584826535,2023,10,5
2023-10-06,5.221e-05,19153.41888527102,2023,10,6
2023-10-09,5.202e-05,19223.37562475971,2023,10,9
2023-10-10,5.18e-05,19305.019305019305,2023,10,10
2023-10-11,5.174e-05,19327.40626207963,2023,10,11
2023-10-12,5.214e-05,19179.133103183736,2023,10,12
2023-10-13,5.253e-05,19036.740909956214,2023,10,13
2023-10-16,5.223e-05,19146.084625694046,2023,10,16
2023-10-17,5.219e-05,19160.758766047136,2023,10,17
2023-10-18,5.204e-05,19215.98770176787,2023,10,18
2023-10-19,5.191e-05,19264.110961279137,2023,10,19
2023-10-20,5.183e-05,19293.84526336099,2023,10,20
2023-10-23,5.135e-05,19474.19668938656,2023,10,23
2023-10-24,5.182e-05,19297.568506368196,2023,10,24
2023-10-25,5.202e-05,19223.37562475971,2023,10,25
2023-10-26,5.174e-05,19327.40626207963,2023,10,26
2023-10-27,5.182e-05,19297.568506368196,2023,10,27
2023-10-30,5.184e-05,19290.123456790123,2023,10,30
2023-10-31,5.169e-05,19346.10176049526,2023,10,31
2023-11-01,5.169e-05,19346.10176049526,2023,11,1
2023-11-02,5.169e-05,19346.10176049526,2023,11,2
2023-11-03,5.184e-05,19290.123456790123,2023,11,3
2023-11-06,5.2e-05,19230.76923076923,2023,11,6
2023-11-07,5.199e-05,19234.468166955183,2023,11,7
2023-11-08,5.211e-05,19190.17463058914,2023,11,8
2023-11-09,5.209e-05,19197.54271453254,2023,11,9
2023-11-10,5.213e-05,19182.81220026856,2023,11,10
2023-11-13,5.192e-05,19260.40061633282,2023,11,13
2023-11-14,5.176e-05,19319.938176197837,2023,11,14
2023-11-15,5.19e-05,19267.822736030826,2023,11,15
2023-11-16,5.201e-05,19227.071716977505,2023,11,16
2023-11-17,5.203e-05,19219.680953296174,2023,11,17
2023-11-20,5.195e-05,19249.278152069295,2023,11,20
2023-11-21,5.139e-05,19459.038723487058,2023,11,21
2023-11-22,5.113e-05,19557.9894386857,2023,11,22
2023-11-23,5.104e-05,19592.476489028213,2023,11,23
2023-11-24,5.107e-05,19580.96729978461,2023,11,24
2023-11-27,5.105e-05,19588.63858961802,2023,11,27
2023-11-28,5.125e-05,19512.19512195122,2023,11,28
2023-11-29,5.096e-05,19623.233908948194,2023,11,29
2023-11-30,5.088e-05,19654.088050314465,2023,11,30
2023-12-01,5.109e-05,19573.302016050107,2023,12,1
2023-12-04,5.112e-05,19561.815336463224,2023,12,4
2023-12-05,5.136e-05,19470.404984423676,2023,12,5
2023-12-06,5.133e-05,19481.784531463083,2023,12,6
2023-12-07,5.123e-05,19519.812609798944,2023,12,7
2023-12-08,5.117e-05,19542.700801250732,2023,12,8
2023-12-11,5.089e-05,19650.22597759874,2023,12,11
2023-12-12,5.107e-05,19580.96729978461,2023,12,12
2023-12-13,5.157e-05,19391.118867558656,2023,12,13
2023-12-14,5.059e-05,19766.7523225934,2023,12,14
2023-12-15,5.075e-05,19704.433497536946,2023,12,15
2023-12-18,5.117e-05,19542.700801250732,2023,12,18
2023-12-19,5.08e-05,19685.03937007874,2023,12,19
2023-12-20,5.071e-05,19719.976336028398,2023,12,20
2023-12-21,5.102e-05,19600.15680125441,2023,12,21
2023-12-22,5.091e-05,19642.506383814576,2023,12,22
2023-12-25,5.087e-05,19657.95164143896,2023,12,25
2023-12-26,5.098e-05,19615.53550411926,2023,12,26
2023-12-27,5.079e-05,19688.91514077574,2023,12,27
2023-12-28,5.08e-05,19685.03937007874,2023,12,28
2023-12-29,5.101e-05,19603.99921584003,2023,12,29
2024-01-01,5.104e-05,19592.476489028213,2024,1,1
2024-01-02,5.111e-05,19565.642731363725,2024,1,2
2024-01-03,5.072e-05,19716.088328075708,2024,1,3
2024-01-04,5.081e-05,19681.165124975396,2024,1,4
2024-01-05,5.069e-05,19727.75695403433,2024,1,5
2024-01-08,5.059e-05,19766.7523225934,2024,1,8
2024-01-09,5.065e-05,19743.336623889438,2024,1,9
2024-01-10,5.042e-05,19833.399444664814,2024,1,10
2024-01-11,5.031e-05,19876.764062810576,2024,1,11
2024-01-12,5.048e-05,19809.825673534073,2024,1,12
2024-01-15,5.055e-05,19782.393669634024,2024,1,15
2024-01-16,5.062e-05,19755.037534571315,2024,1,16
2024-01-17,5.043e-05,19829.466587348797,2024,1,17
2024-01-18,5.038e-05,19849.146486701073,2024,1,18
2024-01-19,5.04e-05,19841.26984126984,2024,1,19
2024-01-22,5.026e-05,19896.538002387584,2024,1,22
2024-01-23,5.01e-05,19960.079840319362,2024,1,23
2024-01-24,5e-05,20000.0,2024,1,24
2024-01-25,4.974e-05,20104.54362685967,2024,1,25
2024-01-26,4.988e-05,20048.11547714515,2024,1,26
2024-01-29,4.968e-05,20128.824476650563,2024,1,29
2024-01-30,4.988e-05,20048.11547714515,2024,1,30
2024-01-31,5.001e-05,19996.000799840032,2024,1,31
2024-02-01,4.987e-05,20052.135552436335,2024,2,1
2024-02-02,5.032e-05,19872.81399046105,2024,2,2
2024-02-05,5.057e-05,19774.56990310461,2024,2,5
2024-02-06,5.04e-05,19841.26984126984,2024,2,6
2024-02-07,5.058e-05,19770.660340055358,2024,2,7
2024-02-08,5.059e-05,19766.7523225934,2024,2,8
2024-02-09,5.072e-05,19716.088328075708,2024,2,9
2024-02-12,5.083e-05,19673.421207948064,2024,2,12
2024-02-13,5.068e-05,19731.64956590371,2024,2,13
2024-02-14,5.086e-05,19661.816751867875,2024,2,14
2024-02-15,5.06e-05,19762.845849802372,2024,2,15
2024-02-16,5.069e-05,19727.75695403433,2024,2,16
2024-02-19,5.078e-05,19692.792437967706,2024,2,19
2024-02-20,5.059e-05,19766.7523225934,2024,2,20
2024-02-21,5.053e-05,19790.223629527012,2024,2,21
2024-02-22,5.064e-05,19747.235387045814,2024,2,22
2024-02-23,5.058e-05,19770.660340055358,2024,2,23
2024-02-26,5.044e-05,19825.535289452815,2024,2,26
2024-02-27,5.03e-05,19880.715705765408,2024,2,27
2024-02-28,5.021e-05,19916.35132443736,2024,2,28
2024-02-29,5.041e-05,19837.333862328902,2024,2,29
2024-03-01,5.032e-05,19872.81399046105,2024,3,1
2024-03-04,4.999e-05,20004.000800160033,2024,3,4
2024-03-05,4.999e-05,20004.000800160033,2024,3,5
2024-03-06,5.015e-05,19940.179461615156,2024,3,6
2024-03-07,4.995e-05,20020.02002002002,2024,3,7
2024-03-08,5.004e-05,19984.012789768185,2024,3,8
2024-03-11,5.027e-05,19892.58006763477,2024,3,11
2024-03-12,5.024e-05,19904.458598726116,2024,3,12
2024-03-13,5.015e-05,19940.179461615156,2024,3,13
2024-03-14,5.014e-05,19944.15636218588,2024,3,14
2024-03-15,5.02e-05,19920.3187250996,2024,3,15
2024-03-18,4.991e-05,20036.06491685033,2024,3,18
2024-03-19,5e-05,20000.0,2024,3,19
2024-03-20,4.981e-05,20076.28990162618,2024,3,20
2024-03-21,5.024e-05,19904.458598726116,2024,3,21
2024-03-22,5.019e-05,19924.287706714484,2024,3,22
2024-03-25,5.013e-05,19948.13484939158,2024,3,25
2024-03-26,5.005e-05,19980.01998001998,2024,3,26
2024-03-27,4.983e-05,20068.23198876179,2024,3,27
2024-03-28,4.985e-05,20060.180541624875,2024,3,28
2024-03-29,4.987e-05,20052.135552436335,2024,3,29
2024-04-01,4.994e-05,20024.028834601522,2024,4,1
2024-04-02,4.984e-05,20064.205457463886,2024,4,2
2024-04-03,4.958e-05,20169.42315449778,2024,4,3
2024-04-04,4.975e-05,20100.502512562813,2024,4,4
2024-04-05,4.98e-05,20080.321285140562,2024,4,5
2024-04-08,4.966e-05,20136.931131695528,2024,4,8
2024-04-09,4.964e-05,20145.044319097502,2024,4,9
2024-04-10,4.984e-05,20064.205457463886,2024,4,10
2024-04-11,4.974e-05,20104.54362685967,2024,4,11
2024-04-12,4.981e-05,20076.28990162618,2024,4,12
2024-04-15,4.995e-05,20020.02002002002,2024,4,15
2024-04-16,4.936e-05,20259.31928687196,2024,4,16
2024-04-17,4.943e-05,20230.629172567267,2024,4,17
2024-04-18,4.96e-05,20161.290322580644,2024,4,18
2024-04-19,4.985e-05,20060.180541624875,2024,4,19
2024-04-22,4.986e-05,20056.157240272765,2024,4,22
2024-04-23,4.976e-05,20096.46302250804,2024,4,23
2024-04-24,4.95e-05,20202.020202020205,2024,4,24
2024-04-25,4.937e-05,20255.215718047395,2024,4,25
2024-04-26,4.931e-05,20279.86209693774,2024,4,26
2024-04-29,4.902e-05,20399.836801305588,2024,4,29
2024-04-30,4.923e-05,20312.817387771684,2024,4,30
2024-05-01,4.926e-05,20300.446609825416,2024,5,1
2024-05-02,4.954e-05,20185.708518368996,2024,5,2
2024-05-03,4.99e-05,20040.080160320642,2024,5,3
2024-05-06,4.962e-05,20153.16404675534,2024,5,6
2024-05-07,4.975e-05,20100.502512562813,2024,5,7
2024-05-08,4.978e-05,20088.38891120932,2024,5,8
2024-05-09,4.98e-05,20080.321285140562,2024,5,9
2024-05-10,4.973e-05,20108.586366378444,2024,5,10
2024-05-13,4.94e-05,20242.914979757086,2024,5,13
2024-05-14,4.933e-05,20271.639975674032,2024,5,14
2024-05-15,4.951e-05,20197.939810139367,2024,5,15
2024-05-16,4.954e-05,20185.708518368996,2024,5,16
2024-05-17,4.931e-05,20279.86209693774,2024,5,17
2024-05-20,4.906e-05,20383.20423970648,2024,5,20
2024-05-21,4.916e-05,20341.741253051263,2024,5,21
2024-05-22,4.902e-05,20399.836801305588,2024,5,22
2024-05-23,4.895e-05,20429.00919305414,2024,5,23
2024-05-24,4.891e-05,20445.716622367614,2024,5,24
2024-05-27,4.872e-05,20525.451559934318,2024,5,27
2024-05-28,4.863e-05,20563.438206868188,2024,5,28
2024-05-29,4.845e-05,20639.83488132095,2024,5,29
2024-05-30,4.838e-05,20669.698222405954,2024,5,30
2024-05-31,4.83e-05,20703.933747412008,2024,5,31
2024-06-03,4.816e-05,20764.119601328905,2024,6,3
2024-06-04,4.809e-05,20794.343938448743,2024,6,4
2024-06-05,4.794e-05,20859.407592824366,2024,6,5
2024-06-06,4.813e-05,20777.062123415748,2024,6,6
2024-06-07,4.827e-05,20716.801325875287,2024,6,7
2024-06-10,4.816e-05,20764.119601328905,2024,6,10
2024-06-11,4.813e-05,20777.062123415748,2024,6,11
2024-06-12,4.811e-05,20785.699438786116,2024,6,12
2024-06-13,4.813e-05,20777.062123415748,2024,6,13
2024-06-14,4.787e-05,20889.910173386255,2024,6,14
2024-06-17,4.779e-05,20924.879681941828,2024,6,17
2024-06-18,4.804e-05,20815.986677768527,2024,6,18
2024-06-19,4.796e-05,20850.70892410342,2024,6,19
2024-06-20,4.791e-05,20872.46921310791,2024,6,20
2024-06-21,4.797e-05,20846.36230977694,2024,6,21
2024-06-24,4.806e-05,20807.324178110695,2024,6,24
2024-06-25,4.806e-05,20807.324178110695,2024,6,25
2024-06-26,4.822e-05,20738.282870178347,2024,6,26
2024-06-27,4.828e-05,20712.510356255178,2024,6,27
2024-06-28,4.835e-05,20682.523267838675,2024,6,28
2024-07-01,4.829e-05,20708.22116380203,2024,7,1
2024-07-02,4.809e-05,20794.343938448743,2024,7,2
2024-07-03,4.8e-05,20833.333333333332,2024,7,3
2024-07-04,4.798e-05,20842.017507294706,2024,7,4
2024-07-05,4.804e-05,20815.986677768527,2024,7,5
2024-07-08,4.794e-05,20859.407592824366,2024,7,8
2024-07-09,4.802e-05,20824.656393169513,2024,7,9
